,Suspended Matter
2020-07-11,0.6319859407057306
2020-07-12,0.6166967535387081
2020-07-12,0.5268673132976887
2020-07-13,0.625453568343768
2020-07-14,0.6218924299629223
2020-07-15,0.5439229329641977
2020-07-16,0.4538635884015259
2020-07-17,0.6011807485184644
2020-07-18,0.5125088267125218
2020-07-19,0.6248610755800464
2020-07-20,0.5944698019115066
2020-07-20,
2020-07-21,0.630264819217307
2020-07-22,0.6203235969895924
2020-07-23,0.58978852171664
2020-07-24,0.633521122614715
2020-07-25,0.5209375680205733
2020-07-26,0.5841397734386852
2020-07-27,0.6174146036035395
2020-07-27,0.4767143810679128
2020-07-28,0.6619108381486746
2020-07-29,0.6338734726998798
2020-07-30,0.5047497499856203
2020-07-31,
2020-07-31,0.6043434490963221
2020-08-01,0.5710678588880014
2020-08-03,0.5711739089571777
2020-08-04,0.5305426260745808
2020-08-04,0.6018204653053114
2020-08-05,0.5467052294591211
2020-08-07,0.5628138969289586
2020-08-08,0.5216256780550957
2020-08-08,0.5995794895510888
2020-08-09,0.591248583607159
2020-08-10,0.6081359992108718
2020-08-11,0.6239653823480623
2020-08-12,0.6274240676361132
2020-08-13,0.6285123027376307
2020-08-14,0.6256571748003834
2020-08-15,0.6116465073157379
2020-08-16,
2020-08-16,0.6272417378313903
2020-08-17,0.6105788780414791
2020-08-18,0.4804692349294084
2020-08-19,0.5165102892103549
2020-08-20,0.6245716951568282
2020-08-21,0.5931957582936443
2020-08-22,0.6274602425779988
2020-08-23,0.6316354621781923
2020-08-23,0.6261692553278966
2020-08-24,0.5506052720689937
2020-08-25,0.6365287035766848
2020-08-26,0.6020720709408127
2020-08-27,
2020-08-27,0.5821720392081381
2020-08-28,0.557131618826011
2020-08-30,0.6122445663892471
2020-08-31,0.5030521133032512
2020-08-31,0.5847628708719529
2020-09-01,0.5484358165787355
2020-09-03,0.49626118458131946
2020-09-04,0.581779178612767
2020-09-04,0.6165046922804502
2020-09-05,0.5691429138599039
2020-09-06,0.5089061348190846
2020-09-07,0.5076669411171423
2020-09-08,0.4673008723649003
2020-09-09,0.5871987877664734
2020-09-10,0.4287821616077554
2020-09-11,0.5121110736923314
2020-09-12,0.458882189934787
2020-09-13,0.5145499258390112
2020-09-14,0.5488985247665294
2020-09-15,0.6385060941452193
2020-09-16,0.6296463177701995
2020-09-17,0.5213753124968932
2020-09-18,0.48773962316161557
2020-09-19,0.478976628331869
2020-09-19,0.4119601286558546
2020-09-20,0.547076695857835
2020-09-21,0.5005173195312499
2020-09-22,0.5093732426446629
2020-09-23,0.4854953195770167
2020-09-23,
2020-09-24,0.5862609897996719
2020-09-26,0.5332052935573103
2020-09-27,0.48987318984809697
2020-09-27,0.5119244844414238
2020-09-28,0.5168439561797071
2020-09-30,0.5067668042293645
2020-10-01,0.4873514142277748
2020-10-01,0.5202684543385844
2020-10-02,0.48890436841269513
2020-10-03,0.5004378133772486
2020-10-04,0.5152412670244266
2020-10-05,0.4465965427558683
2020-10-06,0.48583726960991613
2020-10-07,0.41506346850137676
2020-10-08,0.528576083983933
2020-10-09,0.43551470208726567
2020-10-10,0.45954517499878555
2020-10-11,0.40097245482891036
2020-10-12,0.3665714289008853
2020-10-13,0.41585702105591255
2020-10-14,0.4812121390851768
2020-10-15,0.4135186560530922
2020-10-16,0.4530719790021276
2020-10-16,0.3826398099255601
2020-10-17,0.4953247895256652
2020-10-18,0.45366598226021354
2020-10-19,0.5145974526588774
2020-10-20,
2020-10-20,0.539796396232863
2020-10-21,0.5129584382459079
2020-10-23,0.5086244670671984
2020-10-24,0.4609512785542548
2020-10-24,0.52854806263606
2020-10-25,0.49479437629917106
2020-10-27,0.520552266393952
2020-10-28,0.43858043621310805
2020-10-28,0.5332043671743459
2020-10-29,0.46565085138912266
2020-10-30,0.5294561751800693
2020-10-31,0.50844546833794
2020-11-01,0.4175930900955363
2020-11-02,0.46553512211223896
2020-11-03,0.4043292072933357
2020-11-04,0.5091310187768133
2020-11-05,
2020-11-05,0.44484571461518657
2020-11-06,0.45710466776380343
2020-11-07,0.42836203903331177
2020-11-08,0.40618620748987466
2020-11-09,0.43276340777762773
2020-11-10,0.46359147420582353
2020-11-11,0.44486282227533713
2020-11-12,0.412426092940696
2020-11-12,0.43173595848955354
2020-11-13,0.4718967476422186
2020-11-14,0.4354508079260133
2020-11-15,0.5106501415335025
2020-11-16,
2020-11-16,0.5495464173375749
2020-11-17,0.4931993200543586
2020-11-19,0.5520276483178624
2020-11-20,0.534987525390618
2020-11-20,0.43149310961441145
2020-11-21,0.4781548747506358
2020-11-23,0.5201126874062528
2020-11-24,
2020-11-24,0.5249137383145415
2020-11-24,0.596723597474725
2020-11-24,0.4274732833686955
2020-11-25,
2020-11-25,
2020-11-26,0.4660192023393076
2020-11-26,0.5889266016812904
2020-11-27,
2020-11-27,
2020-11-28,0.40433826697703196
2020-11-28,0.4532578381828163
2020-11-28,0.5622970063000002
2020-11-29,
2020-11-29,
2020-11-30,0.4718294841439457
2020-11-30,
2020-12-01,
2020-12-01,
2020-12-01,0.4305768668793087
2020-12-02,
2020-12-02,
2020-12-02,0.41521169991436885
2020-12-03,
2020-12-03,0.4426496921438924
2020-12-04,0.40737116407679674
2020-12-04,
2020-12-05,0.4037417382361795
2020-12-05,
2020-12-05,
2020-12-06,
2020-12-06,
2020-12-06,0.4105666816950862
2020-12-07,0.42642772482010693
2020-12-07,
2020-12-08,0.41347751493916174
2020-12-08,
2020-12-09,0.3864412683234322
2020-12-09,
2020-12-09,0.48043194945097545
2020-12-09,
2020-12-10,
2020-12-10,
2020-12-11,0.3923387049312894
2020-12-11,0.4622744418795507
2020-12-11,
2020-12-12,0.5090931281425652
2020-12-12,
2020-12-13,0.4664758902530648
2020-12-13,
2020-12-13,
2020-12-13,
2020-12-14,
2020-12-14,
2020-12-15,0.5223893959102623
2020-12-15,0.456560167711951
2020-12-16,
2020-12-16,
2020-12-17,0.5917143294918736
2020-12-17,
2020-12-17,0.47016535769406936
2020-12-17,
2020-12-18,
2020-12-18,
2020-12-19,0.5680723610631032
2020-12-19,0.48246270263571417
2020-12-20,
2020-12-20,
2020-12-21,
2020-12-21,0.5359241282314957
2020-12-21,0.4570607491339979
2020-12-21,
2020-12-22,
2020-12-22,
2020-12-23,0.5597635305538133
2020-12-23,0.48353388365730077
2020-12-24,
2020-12-24,
2020-12-25,0.4496087452026463
2020-12-25,0.4149208498627567
2020-12-25,0.4095227660684395
2020-12-26,
2020-12-26,
2020-12-27,
2020-12-27,0.4832512053247625
2020-12-28,0.4128844904924286
2020-12-28,
2020-12-28,
2020-12-29,
2020-12-29,
2020-12-29,0.5760483995325273
2020-12-30,
2020-12-30,0.43922109621213234
2020-12-31,0.4070495693199762
2020-12-31,
2021-01-01,
2021-01-01,0.40648516853299843
2021-01-01,
2021-01-02,
2021-01-02,0.4095365409328313
2021-01-02,
2021-01-03,
2021-01-03,0.5755251576206534
2021-01-04,0.5730900418200935
2021-01-04,
2021-01-05,
2021-01-05,
2021-01-05,0.5643253940894931
2021-01-05,0.5798176427604989
2021-01-06,
2021-01-06,
2021-01-07,
2021-01-07,0.5662888463208853
2021-01-07,0.5608173045465109
2021-01-08,
2021-01-08,0.5106898579067243
2021-01-09,
2021-01-09,
2021-01-09,
2021-01-09,0.4726995905704041
2021-01-10,
2021-01-10,
2021-01-11,0.5428112381479047
2021-01-11,0.4628706357470807
2021-01-12,
2021-01-12,
2021-01-13,
2021-01-13,0.47290811234633573
2021-01-13,
2021-01-13,0.5124123272423544
2021-01-14,
2021-01-14,
2021-01-15,0.4355244643283701
2021-01-15,0.47636130959165757
2021-01-16,
2021-01-16,
2021-01-17,
2021-01-17,0.4747084885619771
2021-01-17,
2021-01-17,0.4866798309806821
2021-01-18,
2021-01-18,
2021-01-19,0.4980478956607111
2021-01-19,0.5223447612743988
2021-01-20,
2021-01-20,
2021-01-21,0.5888544960490645
2021-01-21,0.4203020676701836
2021-01-21,0.46683899431177656
2021-01-22,
2021-01-22,
2021-01-23,0.5047717342037567
2021-01-23,
2021-01-24,0.5509125214712517
2021-01-24,
2021-01-24,
2021-01-25,0.4218406116382611
2021-01-25,
2021-01-25,
2021-01-26,0.46461816673402706
2021-01-26,
2021-01-27,
2021-01-27,0.4237609543139173
2021-01-28,0.47661520701482163
2021-01-28,
2021-01-28,
2021-01-29,0.6053430007357309
2021-01-29,
2021-01-29,
2021-01-30,0.4513355916172149
2021-01-30,
2021-01-31,
2021-01-31,0.42861068737457086
2021-02-01,
2021-02-01,
2021-02-01,0.41709567406792614
2021-02-01,0.5125649296090774
2021-02-02,
2021-02-02,
2021-02-03,0.46719994144718163
2021-02-03,
2021-02-03,0.4772584082236173
2021-02-04,
2021-02-04,0.5594954314739425
2021-02-05,
2021-02-05,
2021-02-05,0.5128570562900506
2021-02-05,
2021-02-06,
2021-02-06,
2021-02-07,0.46140732307562543
2021-02-07,0.4651307553807654
2021-02-08,
2021-02-08,
2021-02-09,
2021-02-09,0.5204499468825271
2021-02-09,
2021-02-09,0.5241933967818495
2021-02-10,
2021-02-10,
2021-02-11,0.47249136891206583
2021-02-11,0.49457591103930215
2021-02-12,
2021-02-12,
2021-02-13,
2021-02-13,0.5210478910188976
2021-02-13,
2021-02-13,0.5181229903749021
2021-02-14,
2021-02-14,
2021-02-15,0.5501897563381076
2021-02-15,0.4649848602793973
2021-02-16,
2021-02-16,
2021-02-17,0.5686502492465653
2021-02-17,0.46655335968234835
2021-02-17,0.48288173056747025
2021-02-18,
2021-02-18,
2021-02-19,0.5424940521919152
2021-02-19,
2021-02-20,
2021-02-20,
2021-02-20,0.4583795215953549
2021-02-21,
2021-02-21,0.46579342461070444
2021-02-21,
2021-02-22,
2021-02-22,0.5168256583135156
2021-02-23,0.47521788809956184
2021-02-23,
2021-02-24,
2021-02-24,0.4572277492223822
2021-02-24,
2021-02-25,0.4785288653294288
2021-02-25,
2021-02-25,
2021-02-26,0.5505566897579461
2021-02-26,
2021-02-27,0.46969148155159873
2021-02-27,
2021-02-28,0.4578385456252047
2021-02-28,
2021-02-28,0.5841934989751478
2021-02-28,
2021-03-01,
2021-03-01,
2021-03-02,
2021-03-02,0.5209684983942012
2021-03-02,0.48830590533651685
2021-03-03,0.5445562251821869
2021-03-03,
2021-03-04,
2021-03-04,0.5856320526244516
2021-03-04,
2021-03-04,
2021-03-06,
2021-03-06,0.5158491042479785
2021-03-07,
2021-03-07,
2021-03-08,
2021-03-08,0.5724339393520158
2021-03-08,0.5102245892723443
2021-03-08,
2021-03-09,
2021-03-09,
2021-03-10,0.4944513021474584
2021-03-10,0.5075006891698877
2021-03-11,
2021-03-11,
2021-03-12,
2021-03-12,0.5763773822121078
2021-03-12,0.5086326897368958
2021-03-12,
2021-03-13,
2021-03-13,
2021-03-14,0.5071814899762863
2021-03-14,0.5581874515625899
2021-03-15,
2021-03-15,
2021-03-16,0.5639261115021529
2021-03-16,0.4764687756845126
2021-03-16,0.5209794721924446
2021-03-17,
2021-03-17,
2021-03-18,
2021-03-18,0.5728392005448639
2021-03-19,
2021-03-19,
2021-03-19,0.5127916010560399
2021-03-20,
2021-03-20,0.5113616809338879
2021-03-20,
2021-03-21,
2021-03-21,0.5424801630664755
2021-03-22,0.5438900208548858
2021-03-22,
2021-03-23,
2021-03-23,
2021-03-23,0.492859780809568
2021-03-24,
2021-03-24,
2021-03-24,0.572433682785531
2021-03-25,0.5408422285643099
2021-03-25,
2021-03-26,
2021-03-26,0.5017536655468781
2021-03-27,
2021-03-27,0.49167440512804594
2021-03-27,
2021-03-27,0.5627056636858366
2021-03-28,
2021-03-28,
2021-03-29,0.5231488617993213
2021-03-29,0.5254595661785502
2021-03-29,
2021-03-30,0.5741475237722578
2021-03-30,
2021-03-31,0.5801431405450029
2021-03-31,
2021-03-31,
2021-03-31,
2021-04-01,
2021-04-01,
2021-04-02,0.54731819500449
2021-04-02,0.5321592173920222
2021-04-03,
2021-04-03,
2021-04-04,
2021-04-04,0.5550015413425198
2021-04-04,0.5483602436075923
2021-04-04,
2021-04-05,
2021-04-05,
2021-04-06,0.5334385906990656
2021-04-06,0.5125638230136211
2021-04-07,
2021-04-07,
2021-04-08,0.5681678460686107
2021-04-08,
2021-04-08,
2021-04-08,0.5555185113718458
2021-04-09,
2021-04-09,
2021-04-10,0.5265366332985205
2021-04-10,0.5626018239567798
2021-04-11,
2021-04-11,
2021-04-12,0.5568915326013171
2021-04-12,0.5356843341288913
2021-04-12,0.5134062897678058
2021-04-13,
2021-04-13,
2021-04-14,
2021-04-14,0.586590214371726
2021-04-15,
2021-04-15,0.5161483979899416
2021-04-15,
2021-04-16,
2021-04-16,0.5412597831769247
2021-04-16,
2021-04-17,0.5494988505211514
2021-04-17,
2021-04-18,0.5472766179925035
2021-04-18,
2021-04-19,0.5157291003027942
2021-04-19,
2021-04-19,
2021-04-20,
2021-04-20,
2021-04-20,0.5495980472394006
2021-04-21,0.583433186410812
2021-04-21,
2021-04-22,
2021-04-22,0.5464195226417645
2021-04-23,
2021-04-23,0.5840657022975931
2021-04-23,0.5440738168833776
2021-04-23,
2021-04-24,
2021-04-24,
2021-04-25,0.6024793588300607
2021-04-25,
2021-04-25,0.5823110397047464
2021-04-26,0.6134942022710248
2021-04-26,
2021-04-27,
2021-04-27,
2021-04-27,
2021-04-27,0.6200441870397158
2021-04-28,
2021-04-28,
2021-04-29,0.5936720046324959
2021-04-29,0.5664910039054155
2021-04-30,
2021-04-30,
2021-05-01,
2021-05-01,0.5973226080966662
2021-05-01,
2021-05-01,0.6100089318265262
2021-05-02,
2021-05-02,
2021-05-03,0.5373180281347806
2021-05-03,0.5548691981702054
2021-05-04,
2021-05-04,
2021-05-05,
2021-05-05,0.5912088013717004
2021-05-05,
2021-05-05,0.567620882489262
2021-05-06,
2021-05-06,
2021-05-07,0.6107200241090562
2021-05-07,0.5206325909347101
2021-05-08,
2021-05-08,
2021-05-09,0.5817937438966536
2021-05-09,0.6085237680157534
2021-05-09,0.5435163399008247
2021-05-10,
2021-05-10,
2021-05-11,0.5481003134275861
2021-05-11,
2021-05-12,
2021-05-12,0.5181010068149532
2021-05-12,
2021-05-13,0.545629165728139
2021-05-13,
2021-05-13,
2021-05-14,0.5821435595450264
2021-05-14,
2021-05-15,
2021-05-15,0.5491602587099496
2021-05-16,
2021-05-16,0.5612767931082502
2021-05-16,
2021-05-17,0.563133362715915
2021-05-17,
2021-05-17,
2021-05-18,0.5982413804669916
2021-05-18,
2021-05-19,
2021-05-19,0.5896495007384155
2021-05-20,
2021-05-20,0.5692724081935304
2021-05-20,
2021-05-20,0.5821218130386161
2021-05-21,
2021-05-21,
2021-05-22,0.6030912774867923
2021-05-22,
2021-05-22,0.5804607204038977
2021-05-23,0.58100484614575
2021-05-23,
2021-05-24,0.6231293614707598
2021-05-24,
2021-05-24,
2021-05-24,
2021-05-25,
2021-05-25,
2021-05-26,0.6108796274199084
2021-05-26,0.5459066055056815
2021-05-27,
2021-05-27,
2021-05-28,
2021-05-28,0.5791458219726261
2021-05-28,
2021-05-28,0.5749609238883565
2021-05-29,
2021-05-29,
2021-05-30,0.5473107119368155
2021-05-30,0.5033939914100173
2021-05-31,
2021-05-31,
2021-06-01,
2021-06-01,0.623951531408314
2021-06-01,
2021-06-01,0.6009659603277242
2021-06-02,
2021-06-02,
2021-06-03,0.6485123220275736
2021-06-03,0.5183619255413533
2021-06-04,
2021-06-04,
2021-06-05,0.5751763694676103
2021-06-05,0.5995760178349772
2021-06-05,0.5655242155689704
2021-06-06,
2021-06-06,
2021-06-07,
2021-06-07,0.5860354074447853
2021-06-08,
2021-06-08,0.5467601017593157
2021-06-08,
2021-06-09,
2021-06-09,
2021-06-09,0.5304142036458935
2021-06-10,
2021-06-10,0.5694388766331183
2021-06-11,
2021-06-11,0.5636506651878336
2021-06-12,0.5282983459478952
2021-06-12,
2021-06-12,
2021-06-13,
2021-06-13,
2021-06-13,0.583537822388783
2021-06-14,
2021-06-14,0.6038994060386865
2021-06-15,0.47043197687838767
2021-06-15,
2021-06-16,0.5839130728234483
2021-06-16,0.4959567421344266
2021-06-16,
2021-06-16,
2021-06-17,
2021-06-17,
2021-06-18,0.5396297062559062
2021-06-18,
2021-06-18,0.6221986028424678
2021-06-19,
2021-06-19,0.5811731250426985
2021-06-20,
2021-06-20,0.5874235039928247
2021-06-20,
2021-06-20,
2021-06-21,
2021-06-21,
2021-06-22,0.5593441385401476
2021-06-22,0.5859957417603376
2021-06-23,
2021-06-23,
2021-06-24,
2021-06-24,0.5965208851754986
2021-06-24,0.5412059053156246
2021-06-24,
2021-06-25,
2021-06-25,
2021-06-26,0.5386031313886306
2021-06-26,0.5236929432366819
2021-06-27,
2021-06-27,
2021-06-28,
2021-06-28,0.5314625990152221
2021-06-28,
2021-06-28,0.5487533932087965
2021-06-29,
2021-06-29,
2021-06-30,0.6503924971619814
2021-06-30,0.4793924205754212
2021-07-01,
2021-07-01,
2021-07-02,0.549667659669832
2021-07-02,0.5066242750531672
2021-07-02,0.5904283093565342
2021-07-03,
2021-07-03,
2021-07-04,0.5913562299179002
2021-07-04,
2021-07-05,0.5240106008858805
2021-07-05,
2021-07-05,
2021-07-06,0.49830812084551795
2021-07-06,
2021-07-06,
2021-07-07,0.5572616669471181
2021-07-07,
2021-07-08,0.4883030132863028
2021-07-08,
2021-07-09,
2021-07-09,
2021-07-09,0.5083009803489779
2021-07-10,
2021-07-10,
2021-07-10,0.4801548971440047
2021-07-11,
2021-07-11,0.5522680362653286
2021-07-12,0.5901969321220537
2021-07-12,
2021-07-13,0.5732066110955036
2021-07-13,0.556281772082242
2021-07-13,
2021-07-13,
2021-07-14,
2021-07-14,
2021-07-15,0.5930503736768223
2021-07-15,
2021-07-15,0.5794162030558376
2021-07-16,0.558446080443179
2021-07-16,
2021-07-17,
2021-07-17,
2021-07-17,
2021-07-17,0.5535230801738494
2021-07-18,
2021-07-18,
2021-07-19,0.5831257189644671
2021-07-19,0.4972673767243873
2021-07-20,
2021-07-20,
2021-07-21,
2021-07-21,0.5893247361796503
2021-07-21,
2021-07-21,0.5854420252286748
2021-07-22,
2021-07-22,
2021-07-23,0.5760282518123597
2021-07-23,0.5773427706975102
2021-07-24,
2021-07-24,
2021-07-25,
2021-07-25,0.556737649433074
2021-07-25,
2021-07-25,0.5955330337657747
2021-07-26,
2021-07-26,
2021-07-27,0.5879620993691588
2021-07-27,0.5949829269472254
2021-07-28,
2021-07-28,
2021-07-29,0.5885153063712825
2021-07-29,0.5847206494648549
2021-07-29,0.5836624758239836
2021-07-30,
2021-07-30,
2021-07-31,0.5685553467247072
2021-07-31,
2021-08-01,0.5756796670218252
2021-08-01,
2021-08-01,
2021-08-02,
2021-08-02,0.5975149418351408
2021-08-02,
2021-08-03,0.5718037714949841
2021-08-03,
2021-08-04,
2021-08-04,0.5794968900929081
2021-08-05,
2021-08-05,0.5077689560804798
2021-08-05,
2021-08-06,
2021-08-06,0.5784147564101376
2021-08-06,
2021-08-07,0.5743584118634998
2021-08-07,
2021-08-08,0.5787411235136085
2021-08-08,
2021-08-09,
2021-08-09,
2021-08-09,0.587659569329297
2021-08-09,0.5298188187613297
2021-08-10,
2021-08-10,
2021-08-11,0.5170394667021672
2021-08-11,0.5834024436164136
2021-08-11,
2021-08-12,
2021-08-12,0.5678184901354087
2021-08-13,
2021-08-13,
2021-08-13,0.5949486669143116
2021-08-13,
2021-08-14,
2021-08-14,
2021-08-15,0.5455672233454403
2021-08-15,0.5695825521044509
2021-08-16,
2021-08-16,
2021-08-17,
2021-08-17,0.5740948793971243
2021-08-17,
2021-08-17,0.5355418594263817
2021-08-18,
2021-08-18,
2021-08-19,0.4903348412339393
2021-08-19,0.512329442905129
2021-08-20,
2021-08-20,
2021-08-21,0.5852807693394966
2021-08-21,
2021-08-21,0.5836675321582445
2021-08-21,
2021-08-22,
2021-08-22,
2021-08-23,0.5885348783390181
2021-08-23,0.5323461133171316
2021-08-24,
2021-08-24,
2021-08-25,0.556597406381871
2021-08-25,0.5912266192548078
2021-08-25,0.59332077063702
2021-08-26,
2021-08-26,
2021-08-27,0.5644678316224157
2021-08-27,
2021-08-28,0.5595773316699334
2021-08-28,
2021-08-28,
2021-08-29,
2021-08-29,0.5906473412353151
2021-08-29,
2021-08-30,
2021-08-30,0.5219143191434695
2021-08-31,0.41623049314978694
2021-08-31,
2021-09-01,
2021-09-01,
2021-09-01,0.4599251845751986
2021-09-02,
2021-09-02,0.5789173804972697
2021-09-02,
2021-09-03,
2021-09-03,0.5474111767753629
2021-09-04,0.4755653549354018
2021-09-04,
2021-09-05,0.5433453459227
2021-09-05,0.5641635440752639
2021-09-05,
2021-09-05,
2021-09-06,
2021-09-06,
2021-09-07,0.501391801950556
2021-09-07,
2021-09-07,0.5085906473819226
2021-09-08,0.5916602815879795
2021-09-08,
2021-09-09,
2021-09-09,0.59327551724105
2021-09-09,
2021-09-09,
2021-09-10,
2021-09-10,
2021-09-11,0.5755172908835805
2021-09-11,0.5523604088459356
2021-09-12,
2021-09-12,
2021-09-13,
2021-09-13,0.5628498037746951
2021-09-13,
2021-09-13,0.5759945295528422
2021-09-14,
2021-09-14,
2021-09-15,0.5960602869213655
2021-09-15,0.496020732136849
2021-09-16,
2021-09-16,
2021-09-17,0.5900301863256459
2021-09-17,
2021-09-17,0.5762635989062781
2021-09-17,
2021-09-18,
2021-09-18,
